users,ads,scaled_ads,,
384285,54,0.120876638,,
384305,43.05,0.096136466,,
384335,10.3,0.022141889,,
384344,5.3,0.010845007,,
384348,29.6,0.065747854,,
384365,24.6,0.054450972,,
384372,15.15,0.033099864,,
384383,5.6,0.01152282,,
384392,12.35,0.02677361,,
384396,44.25,0.098847718,,
384407,37.5,0.083596927,,
384414,18,0.039539087,,
384428,11,0.023723452,,
384433,9.9,0.021238138,,
384445,23.3,0.051513782,,
384448,12.2,0.026434704,,
384464,14.5,0.03163127,,
384465,18.6,0.040894713,,
384466,9,0.0192047,,
384479,13.2,0.02869408,,
384484,32.2,0.071622232,,
384501,2.65,0.004857659,,
384514,76.5,0.171712607,,
384520,40,0.089245368,,
384531,14.1,0.030727519,,
384541,104.55,0.235088116,,
384550,47.7,0.106642567,,
384551,15.4,0.033664709,,
384556,6.4,0.013330321,,
384557,10.95,0.023610484,,
384560,36.1,0.0804338,,
384569,12.75,0.027677361,,
384575,11.5,0.024853141,,
384607,10.55,0.022706733,,
384643,25.05,0.055467691,,
384646,12.4,0.026886579,,
384651,42.5,0.094893809,,
384656,8.6,0.018300949,,
384662,25.7,0.056936286,,
384677,2.7,0.004970628,,
384679,40,0.089245368,,
384690,10.2,0.021915951,,
384692,21.7,0.04789878,,
384693,18.2,0.039990962,,
384700,58.25,0.130478988,,
384710,41,0.091504745,,
384720,45.9,0.102575689,,
384728,5.5,0.011296882,,
384736,13.25,0.028807049,,
384738,8.3,0.017623136,,
384745,4.3,0.00858563,,
384764,10.4,0.022367826,,
384772,5.9,0.012200633,,
384776,56.7,0.126976954,,
384782,15.65,0.034229553,,
384793,32.7,0.07275192,,
384795,4.6,0.009263443,,
384801,16.7,0.036601898,,
384802,5.4,0.011070944,,
384803,33.4,0.074333484,,
384804,31.8,0.070718482,,
384806,6.45,0.01344329,,
384812,46.65,0.104270221,,
384820,12.2,0.026434704,,
384823,8,0.016945323,,
384829,41.5,0.092634433,,
384849,13.8,0.030049706,,
384850,14.3,0.031179394,,
384857,21.4,0.047220967,,
384858,19.4,0.042702214,,
384872,8.6,0.018300949,,
384873,8.95,0.019091731,,
384874,9.75,0.020899232,,
384881,2.6,0.00474469,,
384888,8.7,0.018526887,,
384912,47.85,0.106981473,,
384913,9.6,0.020560325,,
384941,22.4,0.049480343,,
384945,9.6,0.020560325,,
384949,7.9,0.016719385,,
384950,7.3,0.01536376,,
384983,35.4,0.078852237,,
384993,52.15,0.116696792,,
385009,16.8,0.036827836,,
385012,16.1,0.035246272,,
385021,9.9,0.021238138,,
385025,39,0.086985992,,
385034,25.35,0.056145504,,
385036,23.1,0.051061907,,
385051,7.9,0.016719385,,
385059,3.25,0.006213285,,
385064,4.55,0.009150474,,
385068,4.85,0.009828287,,
385081,31.8,0.070718482,,
385082,54.9,0.122910077,,
385091,41.25,0.092069589,,
385103,44.55,0.099525531,,
385118,5.75,0.011861726,,
385122,81.4,0.182783552,,
385143,20.25,0.044622684,,
385147,17.8,0.039087212,,
385148,5.45,0.011183913,,
385149,3.7,0.007230005,,
385150,37.4,0.08337099,,
385168,29.35,0.065183009,,
385187,14.6,0.031857207,,
385193,19.1,0.042024401,,
385197,6.1,0.012652508,,
385199,4.7,0.009489381,,
385201,34.5,0.076818798,,
385206,7.25,0.015250791,,
385213,13.9,0.030275644,,
385225,14.3,0.031179394,,
385232,19.65,0.043267058,,
385240,27.1,0.060099413,,
385243,13.5,0.029371893,,
385247,27.55,0.061116132,,
385251,8.9,0.018978762,,
385257,7.2,0.015137822,,
385260,22.2,0.049028468,,
385266,9.5,0.020334388,,
385269,12.9,0.028016268,,
385276,5,0.010167194,,
385286,3.35,0.006439223,,
385289,3.95,0.007794849,,
385292,46.95,0.104948034,,
385293,4.2,0.008359693,,
385302,6.3,0.013104383,,
385318,47.25,0.105625847,,
385325,7.75,0.016380479,,
385328,59.6,0.133529146,,
385336,13.6,0.029597831,,
385337,44.25,0.098847718,,
385344,15.2,0.033212833,,
385346,13.9,0.030275644,,
385352,27.9,0.061906914,,
385360,21.3,0.046995029,,
385361,10.8,0.023271577,,
385363,9.2,0.019656575,,
385366,36.15,0.080546769,,
385383,15.2,0.033212833,,
385388,11.05,0.023836421,,
385408,8.35,0.017736105,,
385412,19.45,0.042815183,,
385414,23.8,0.05264347,,
385469,13.1,0.028468143,,
385480,25.7,0.056936286,,
385499,84.65,0.190126525,,
385509,36.15,0.080546769,,
385512,26.2,0.058065974,,
385515,15.05,0.032873927,,
385518,10.4,0.022367826,,
385520,31.5,0.070040669,,
385537,30,0.066651604,,
385541,44.85,0.100203344,,
385546,17,0.037279711,,
385579,3.05,0.00576141,,
385581,22.8,0.050384094,,
385585,10.3,0.022141889,,
385589,38.7,0.086308179,,
385592,14.4,0.031405332,,
385594,23.2,0.051287845,,
385598,9.2,0.019656575,,
385603,6.15,0.012765477,,
385604,24.9,0.055128784,,
385614,9.9,0.021238138,,
385618,32.4,0.072074108,,
385620,5.6,0.01152282,,
385622,35.85,0.079868956,,
385628,10.15,0.021802982,,
385637,38.25,0.08529146,,
385641,12,0.025982829,,
385646,13.6,0.029597831,,
385649,24.6,0.054450972,,
385665,73.2,0.164256665,,
385667,17.25,0.037844555,,
385679,19.1,0.042024401,,
385692,5.9,0.012200633,,
385699,6.9,0.014460009,,
385711,10.4,0.022367826,,
385718,35.1,0.078174424,,
385721,31.3,0.069588793,,
385722,4.75,0.00960235,,
385731,38.5,0.085856304,,
385732,47.1,0.105286941,,
385737,16.5,0.036150023,,
385742,28.2,0.062584727,,
385749,4.2,0.008359693,,
385750,1.7,0.002711252,,
385756,9.45,0.020221419,,
385765,43.35,0.096814279,,
385787,5.55,0.011409851,,
385799,4.6,0.009263443,,
385800,20.1,0.044283778,,
385801,37.3,0.083145052,,
385811,64.5,0.14460009,,
385813,9.2,0.019656575,,
385835,15.2,0.033212833,,
385848,8.65,0.018413918,,
385850,5.25,0.010732038,,
385851,7.25,0.015250791,,
385853,30.6,0.06800723,,
385855,36.45,0.081224582,,
385856,6.8,0.014234071,,
385866,39.65,0.088454587,,
385868,11.8,0.025530953,,
385869,33,0.073429733,,
385872,19.2,0.042250339,,
385877,12.45,0.026999548,,
385882,40.1,0.089471306,,
385886,20.4,0.044961591,,
385887,6,0.01242657,,
385894,14.2,0.030953457,,
385901,21,0.046317216,,
385906,29.7,0.065973791,,
385914,56.4,0.126299141,,
385919,6,0.01242657,,
385921,8.15,0.01728423,,
385923,2.85,0.005309535,,
385931,10.05,0.021577045,,
385932,23.2,0.051287845,,
385940,5.7,0.011748757,,
385948,35.25,0.07851333,,
385951,26.1,0.057840036,,
385954,15,0.032760958,,
385959,12.9,0.028016268,,
385962,5.35,0.010957976,,
385970,10,0.021464076,,
385978,25.6,0.056710348,,
385985,33.7,0.075011297,,
385987,8.9,0.018978762,,
385999,11.7,0.025305016,,
386008,13,0.028242205,,
386011,2.5,0.004518753,,
386014,65.6,0.147085404,,
386034,20.2,0.044509715,,
386038,17.7,0.038861274,,
386043,23.4,0.05173972,,
386057,10.2,0.021915951,,
386070,16.9,0.037053773,,
386075,36.6,0.081563488,,
386076,26.55,0.058856756,,
386077,9.2,0.019656575,,
386078,15.3,0.033438771,,
386085,10.45,0.022480795,,
386090,41.1,0.091730682,,
386098,15.4,0.033664709,,
386099,18,0.039539087,,
386103,11,0.023723452,,
386109,8.25,0.017510167,,
386112,2.45,0.004405784,,
386137,3.8,0.007455942,,
386156,34.1,0.075915047,,
386161,21.8,0.048124718,,
386168,24.7,0.054676909,,
386177,26.5,0.058743787,,
386178,12.3,0.026660642,,
386184,12.3,0.026660642,,
386203,25.8,0.057162223,,
386204,73.5,0.164934478,,
386208,4.5,0.009037506,,
386217,8.9,0.018978762,,
386221,20.35,0.044848622,,
386223,5.5,0.011296882,,
386230,7.2,0.015137822,,
386233,24.8,0.054902847,,
386240,20.5,0.045187528,,
386242,7,0.014685947,,
386243,20.2,0.044509715,,
386249,5.7,0.011748757,,
386252,14.1,0.030727519,,
386256,92.95,0.208879349,,
386267,48.6,0.108676005,,
386297,17.2,0.037731586,,
386298,35.4,0.078852237,,
386299,15,0.032760958,,
386312,73,0.16380479,,
386317,17.5,0.038409399,,
386318,38.1,0.084952553,,
386333,26.8,0.0594216,,
386338,36.4,0.081111613,,
386341,58.75,0.131608676,,
386347,18.05,0.039652056,,
386349,11.8,0.025530953,,
386356,10.4,0.022367826,,
386359,16.6,0.03637596,,
386361,4.9,0.009941256,,
386363,29.6,0.065747854,,
386365,19.05,0.041911432,,
386367,8.55,0.01818798,,
386369,70.5,0.158156349,,
386398,19.05,0.041911432,,
386402,2.6,0.00474469,,
386427,7.75,0.016380479,,
386430,8.8,0.018752824,,
386432,11.4,0.024627203,,
386439,10.8,0.023271577,,
386440,28.8,0.063940352,,
386447,24.1,0.053321283,,
386450,23.7,0.052417533,,
386452,74.1,0.166290104,,
386458,15,0.032760958,,
386459,41.6,0.092860371,,
386468,27.1,0.060099413,,
386472,15.15,0.033099864,,
386477,49.7,0.111161319,,
386479,5.3,0.010845007,,
386481,22.35,0.049367375,,
386483,9,0.0192047,,
386486,10.2,0.021915951,,
386496,9.4,0.02010845,,
386497,10.5,0.022593764,,
386509,4.8,0.009715319,,
386517,11.8,0.025530953,,
386518,8.3,0.017623136,,
386526,20.7,0.045639404,,
386531,7.35,0.015476728,,
386532,4.5,0.009037506,,
386554,2.75,0.005083597,,
386557,20.85,0.04597831,,
386568,53.25,0.119182106,,
386575,18.75,0.04123362,,
386585,13.45,0.029258925,,
386589,8.3,0.017623136,,
386591,9.95,0.021351107,,
386597,14,0.030501582,,
386598,7.9,0.016719385,,
386607,33.45,0.074446453,,
386614,23.3,0.051513782,,
386623,18.45,0.040555807,,
386626,7.2,0.015137822,,
386638,11.3,0.024401265,,
386650,7.8,0.016493448,,
386651,8.3,0.017623136,,
386652,31.2,0.069362856,,
386665,44.8,0.100090375,,
386668,18.4,0.040442838,,
386676,15,0.032760958,,
386679,75.3,0.169001356,,
386682,8.05,0.017058292,,
386689,13.2,0.02869408,,
386691,4.3,0.00858563,,
386716,7.25,0.015250791,,
386717,15.2,0.033212833,,
386722,23.9,0.052869408,,
386727,19.8,0.043605965,,
386728,26.4,0.058517849,,
386732,7.1,0.014911884,,
386741,48,0.10732038,,
386786,6,0.01242657,,
386787,3.4,0.006552192,,
386792,121.4,0.273158608,,
386799,25.5,0.05648441,,
386803,20.2,0.044509715,,
386805,19.95,0.043944871,,
386812,10.4,0.022367826,,
386814,19.3,0.042476277,,
386826,8.5,0.018075011,,
386842,11.85,0.025643922,,
386847,5.8,0.011974695,,
386854,33,0.073429733,,
386861,76.5,0.171712607,,
386866,6,0.01242657,,
386871,19.2,0.042250339,,
386878,21.2,0.046769092,,
386881,28.4,0.063036602,,
386894,21.6,0.047672842,,
386901,6.1,0.012652508,,
386902,13.7,0.029823769,,
386908,3.15,0.005987347,,
386914,32.1,0.071396295,,
386916,12.7,0.027564392,,
386923,10.4,0.022367826,,
386936,9.75,0.020899232,,
386937,41.7,0.093086308,,
386940,105.15,0.236443742,,
386941,9.85,0.021125169,,
386948,21.6,0.047672842,,
386949,26.55,0.058856756,,
386956,40.7,0.090826932,,
386959,17.7,0.038861274,,
386963,6.2,0.012878446,,
386980,20.6,0.045413466,,
386981,15.1,0.032986896,,
386984,20.2,0.044509715,,
386989,9.9,0.021238138,,
386990,13,0.028242205,,
386996,10.15,0.021802982,,
387012,11.1,0.02394939,,
387014,26.9,0.059647537,,
387021,26,0.057614099,,
387030,2.85,0.005309535,,
387033,18.2,0.039990962,,
387034,5.25,0.010732038,,
387046,6.85,0.01434704,,
387048,7.8,0.016493448,,
387059,7.5,0.015815635,,
387076,4.3,0.00858563,,
387090,38.1,0.084952553,,
387096,27.3,0.060551288,,
387097,22.2,0.049028468,,
387108,10,0.021464076,,
387123,10.7,0.023045639,,
387130,8.3,0.017623136,,
387138,2.85,0.005309535,,
387146,14.1,0.030727519,,
387148,8.05,0.017058292,,
387153,7.2,0.015137822,,
387159,26.4,0.058517849,,
387172,12.6,0.027338455,,
387175,16.2,0.03547221,,
387186,10.9,0.023497515,,
387196,21.4,0.047220967,,
387197,2.25,0.003953909,,
387198,11.15,0.024062359,,
387205,25.4,0.056258473,,
387206,8.15,0.01728423,,
387231,5.55,0.011409851,,
387249,12.2,0.026434704,,
387250,36.15,0.080546769,,
387251,11.85,0.025643922,,
387267,7.75,0.016380479,,
387272,7,0.014685947,,
387273,13.5,0.029371893,,
387282,33,0.073429733,,
387283,7.65,0.016154541,,
387288,5.3,0.010845007,,
387295,21.5,0.047446905,,
387296,11.35,0.024514234,,
387299,9,0.0192047,,
387301,14.3,0.031179394,,
387312,16.6,0.03637596,,
387324,41,0.091504745,,
387327,14.95,0.032647989,,
387332,17.7,0.038861274,,
387334,12.4,0.026886579,,
387337,9.7,0.020786263,,
387348,6.25,0.012991414,,
387349,12,0.025982829,,
387356,15.95,0.034907366,,
387381,69.15,0.155106191,,
387391,9.4,0.02010845,,
387396,6.8,0.014234071,,
387401,21.45,0.047333936,,
387409,49.8,0.111387257,,
387413,29,0.064392228,,
387430,39.3,0.087663805,,
387436,24.7,0.054676909,,
387439,10.45,0.022480795,,
387458,9.9,0.021238138,,
387461,3.05,0.00576141,,
387465,9.8,0.021012201,,
387477,19.4,0.042702214,,
387482,7.7,0.01626751,,
387483,17.4,0.038183461,,
387487,9.25,0.019769544,,
387489,12.1,0.026208766,,
387490,11.05,0.023836421,,
387494,25.1,0.05558066,,
387500,9.1,0.019430637,,
387514,8.45,0.017962042,,
387516,8.6,0.018300949,,
387527,7.2,0.015137822,,
387544,53.75,0.120311794,,
387550,33.4,0.074333484,,
387560,43.5,0.097153186,,
387566,37.2,0.082919114,,
387567,13.8,0.030049706,,
387570,13.6,0.029597831,,
387576,18.45,0.040555807,,
387577,33.1,0.073655671,,
387590,31.45,0.0699277,,
387593,18.2,0.039990962,,
387597,10.9,0.023497515,,
387599,9.9,0.021238138,,
387602,11.65,0.025192047,,
387608,20.1,0.044283778,,
387618,4.2,0.008359693,,
387627,5.85,0.012087664,,
387636,11.1,0.02394939,,
387652,14.5,0.03163127,,
387656,28.2,0.062584727,,
387664,18.6,0.040894713,,
387677,27.2,0.06032535,,
387686,37.3,0.083145052,,
387697,24,0.053095346,,
387717,32.3,0.07184817,,
387719,19.7,0.043380027,,
387721,52.2,0.116809761,,
387731,14.5,0.03163127,,
387747,4.75,0.00960235,,
387748,40.6,0.090600994,,
387756,32.5,0.072300045,,
387765,36,0.080207863,,
387780,16.05,0.035133303,,
387784,18.3,0.0402169,,
387801,18.4,0.040442838,,
387805,27.4,0.060777225,,
387807,14.35,0.031292363,,
387809,2.85,0.005309535,,
387825,26.3,0.058291911,,
387829,7.8,0.016493448,,
387833,15.2,0.033212833,,
387835,12.3,0.026660642,,
387837,9.9,0.021238138,,
387839,14.9,0.03253502,,
387850,2.55,0.004631722,,
387851,80,0.179620425,,
387858,13.5,0.029371893,,
387861,36,0.080207863,,
387886,18.3,0.0402169,,
387889,24.3,0.053773159,,
387892,21.5,0.047446905,,
387898,37.1,0.082693177,,
387908,4.45,0.008924537,,
387922,5.05,0.010280163,,
387933,34.1,0.075915047,,
387936,7.55,0.015928604,,
387938,4.2,0.008359693,,
387946,21.5,0.047446905,,
387953,11,0.023723452,,
387958,24,0.053095346,,
387963,14.55,0.031744239,,
387972,19.95,0.043944871,,
387997,40.65,0.090713963,,
388002,9.5,0.020334388,,
388007,48.85,0.10924085,,
388014,4.1,0.008133755,,
388031,6.8,0.014234071,,
388037,8.65,0.018413918,,
388040,50,0.111839132,,
388046,82.25,0.184704022,,
388048,61,0.136692273,,
388050,4.7,0.009489381,,
388078,9,0.0192047,,
388088,36.1,0.0804338,,
388092,38.2,0.085178491,,
388094,7.6,0.016041573,,
388128,15.9,0.034794397,,
388129,21.4,0.047220967,,
388141,7.25,0.015250791,,
388148,100.6,0.226163579,,
388149,79.25,0.177925892,,
388156,13.4,0.029145956,,
388174,33.6,0.074785359,,
388196,16.3,0.035698147,,
388209,35.75,0.079643019,,
388210,53.95,0.120763669,,
388231,31.95,0.071057388,,
388234,1.4,0.002033439,,
388237,21.2,0.046769092,,
388238,9.4,0.02010845,,
388244,9.15,0.019543606,,
388258,11.4,0.024627203,,
388271,34.05,0.075802079,,
388279,31.8,0.070718482,,
388283,11.6,0.025079078,,
388288,8.9,0.018978762,,
388292,10.05,0.021577045,,
388305,21,0.046317216,,
388312,15.2,0.033212833,,
388320,10,0.021464076,,
388325,13.4,0.029145956,,
388328,16.1,0.035246272,,
388345,29.55,0.065634885,,
388361,2.15,0.003727971,,
388365,50.4,0.112742883,,
388372,18.5,0.040668775,,
388382,20.4,0.044961591,,
388396,18.85,0.041459557,,
388402,8.55,0.01818798,,
388406,54.8,0.122684139,,
388408,9.1,0.019430637,,
388411,14.5,0.03163127,,
388430,24.6,0.054450972,,
388431,105,0.236104835,,
388440,28.5,0.06326254,,
388443,3.05,0.00576141,,
388445,13.2,0.02869408,,
388452,16.8,0.036827836,,
388458,12.4,0.026886579,,
388472,6.85,0.01434704,,
388473,8,0.016945323,,
388477,10.95,0.023610484,,
388480,37.5,0.083596927,,
388481,20.1,0.044283778,,
388484,9.5,0.020334388,,
388503,60.4,0.135336647,,
388510,23.95,0.052982377,,
388532,8.2,0.017397198,,
388533,18.3,0.0402169,,
388537,10.55,0.022706733,,
388549,45.8,0.102349751,,
388555,17.4,0.038183461,,
388561,13.95,0.030388613,,
388595,14.45,0.031518301,,
388596,29.4,0.065295978,,
388601,35.5,0.079078174,,
388609,28.6,0.063488477,,
388636,24.3,0.053773159,,
388637,43.8,0.097830999,,
388642,7.9,0.016719385,,
388649,42.9,0.09579756,,
388664,28.35,0.062923633,,
388669,16.8,0.036827836,,
388682,41.4,0.092408495,,
388695,38.1,0.084952553,,
388699,18,0.039539087,,
388701,10.85,0.023384546,,
388710,6.8,0.014234071,,
388714,48,0.10732038,,
388718,17.4,0.038183461,,
388719,14.3,0.031179394,,
388720,8.45,0.017962042,,
388721,31.2,0.069362856,,
388723,29.55,0.065634885,,
388735,22.5,0.049706281,,
388737,12.2,0.026434704,,
388739,8.25,0.017510167,,
388748,13.95,0.030388613,,
388751,9.95,0.021351107,,
388752,24.25,0.05366019,,
388758,11.5,0.024853141,,
388773,57.8,0.129462268,,
388790,13,0.028242205,,
388794,8.6,0.018300949,,
388806,40.8,0.091052869,,
388808,8.75,0.018639855,,
388810,44.5,0.099412562,,
388814,19.8,0.043605965,,
388838,16.5,0.036150023,,
388843,20.8,0.045865341,,
388846,6.2,0.012878446,,
388848,7.8,0.016493448,,
388853,3.7,0.007230005,,
388854,9.8,0.021012201,,
388857,4.4,0.008811568,,
388866,27.75,0.061568007,,
388868,7.6,0.016041573,,
388873,28.4,0.063036602,,
388874,10.9,0.023497515,,
388891,50.25,0.112403977,,
388905,47.4,0.105964754,,
388913,32.85,0.073090827,,
388918,8.85,0.018865793,,
388925,9.3,0.019882512,,
388926,7.15,0.015024853,,
388935,18.4,0.040442838,,
388939,18.7,0.041120651,,
388949,9.25,0.019769544,,
388959,35.9,0.079981925,,
388965,11.4,0.024627203,,
388980,66.25,0.148553999,,
388982,8.35,0.017736105,,
388984,28,0.062132851,,
388985,12,0.025982829,,
388986,36.4,0.081111613,,
388988,25.7,0.056936286,,
388990,15.1,0.032986896,,
388996,16.1,0.035246272,,
389002,7.1,0.014911884,,
389003,119.7,0.269317668,,
389006,10.8,0.023271577,,
389009,20.4,0.044961591,,
389010,10.7,0.023045639,,
389017,122.75,0.276208766,,
389026,80.7,0.181201988,,
389027,4.95,0.010054225,,
389039,16.35,0.035811116,,
389040,23.7,0.052417533,,
389041,12.7,0.027564392,,
389046,8.05,0.017058292,,
389058,10.85,0.023384546,,
389059,4.45,0.008924537,,
389083,32.4,0.072074108,,
389084,19.4,0.042702214,,
389099,23.7,0.052417533,,
389105,5.15,0.0105061,,
389108,13.6,0.029597831,,
389109,11,0.023723452,,
389114,9.5,0.020334388,,
389119,4.25,0.008472662,,
389120,5.35,0.010957976,,
389123,7.6,0.016041573,,
389143,23.75,0.052530502,,
389145,10.75,0.023158608,,
389170,33.35,0.074220515,,
389176,9.3,0.019882512,,
389192,22.2,0.049028468,,
389199,20.4,0.044961591,,
389204,43.65,0.097492092,,
389220,182.8,0.41188432,,
389224,10.5,0.022593764,,
389228,49.2,0.110031631,,
389237,28.05,0.06224582,,
389242,10.6,0.022819702,,
389258,51.3,0.114776322,,
389279,11.6,0.025079078,,
389280,11.2,0.024175328,,
389283,32.7,0.07275192,,
389285,11.5,0.024853141,,
389297,7.5,0.015815635,,
389302,9.2,0.019656575,,
389305,2.5,0.004518753,,
389317,19.5,0.042928152,,
389319,7.65,0.016154541,,
389323,4,0.007907817,,
389326,8.1,0.017171261,,
389328,9.3,0.019882512,,
389334,3.45,0.00666516,,
389365,58.8,0.131721645,,
389383,59.05,0.132286489,,
389400,36.6,0.081563488,,
389411,120,0.269995481,,
389417,5.75,0.011861726,,
389437,14.1,0.030727519,,
389442,22.2,0.049028468,,
389443,8.7,0.018526887,,
389455,12.5,0.027112517,,
389475,50.6,0.113194758,,
389485,8.75,0.018639855,,
389497,17.5,0.038409399,,
389504,7.8,0.016493448,,
389514,49.25,0.1101446,,
389539,6.4,0.013330321,,
389557,41.2,0.09195662,,
389564,36.9,0.082241301,,
389566,6.5,0.013556258,,
389575,17.7,0.038861274,,
389576,25.1,0.05558066,,
389584,45.6,0.101897876,,
389603,28,0.062132851,,
389610,9.7,0.020786263,,
389613,17.1,0.037505648,,
389631,10,0.021464076,,
389643,55.35,0.123926796,,
389660,9.3,0.019882512,,
389678,18.6,0.040894713,,
389685,36.4,0.081111613,,
389687,17.25,0.037844555,,
389690,13,0.028242205,,
389695,11.85,0.025643922,,
389697,28.8,0.063940352,,
389713,12.85,0.027903299,,
389723,39.75,0.088680524,,
389724,12.9,0.028016268,,
